match_id,year,group,match_date,home_team,away_team,score,home_goals,away_goals,score_probability_pct,fitted_home_lambda,fitted_away_lambda,source_type,odds_provider,source_url,source_timing
2010_2010-06-11_Uruguay_France,2010,A,2010-06-11,Uruguay,France,Other,,,0.1462,0.83041,1.15482,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,0-0,0.0,0.0,9.2389,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,0-1,0.0,1.0,4.9546,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,0-2,0.0,2.0,1.3285,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,0-3,0.0,3.0,0.2375,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,0-4,0.0,4.0,0.0318,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,0-5,0.0,5.0,0.0034,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,1-0,1.0,0.0,17.0501,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,1-1,1.0,1.0,9.1436,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,1-2,1.0,2.0,2.4518,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,1-3,1.0,3.0,0.4383,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,1-4,1.0,4.0,0.0588,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,1-5,1.0,5.0,0.0063,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,2-0,2.0,0.0,15.7327,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,2-1,2.0,1.0,8.4371,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,2-2,2.0,2.0,2.2623,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,2-3,2.0,3.0,0.4044,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
2010_2010-06-12_Argentina_Nigeria,2010,B,2010-06-12,Argentina,Nigeria,2-4,2.0,4.0,0.0542,1.84547,0.53628,modeled_from_scraped_1x2_odds,CheckBestOdds best odds,https://checkbestodds.com/football-odds/archive-world-cup-2018/2010,archive last highest odds; not a one-week historical snapshot
